replay_time,time_H,coa_phase,eff_dist_H,approximant,chi_p,z,distance,spin2z,fref,time,right_ascension,spin1z,time_V,time_L,logpdraw,spin2x,mass1_source,snr_V,spin1y,lambda2,snr_L,chi_eff,snr_H,spin1x,mass2_source,declination,eff_dist_V,eff_dist_L,eccentricity,snr_net,spin2y,polarization,Mc_source,inclination,mass1,Mc,lambda1,mass2,flow,logpdraw_right_ascension_declination,logpdraw_z_mass1_source_mass2_source_spin1x_spin1y_spin1z_spin2x_spin2y_spin2z,logpdraw_lambda1_lambda2_GIVEN_mass1_source_mass2_source,logpdraw_inclination_polarization_coa_phase,logpdraw_eccentricity,logpdraw_time
1322953217.375429,1262665217.3850274,5.879187502719805,213.54984356446764,b'IMRPhenomPv2_NRTidalv2',0.3150384631938069,0.1210404009187383,586.6042897019609,0.678848463276995,10.0,1262665217.382274,2.053669599709523,-0.2628188863158628,1262665217.3851798,1262665217.375429,-25.797860520465324,0.0606699057156659,45.064559476368025,2.531965513337257,-0.1465804767605386,0.0,14.020993203160634,-0.0083390971875263,9.227144062869137,-0.2167980479602328,16.688339912549385,-0.5762321373796382,120.70800684234572,244.1399147665377,0.0,16.974666044454217,0.4550431947539112,2.8715273443146896,23.31403744061059,2.463821590582725,50.519191822613934,26.13597787945657,0.0,18.708303266232544,10.0,-2.707139200951341,-15.547054049417492,0.0,-4.142469888434338,0.0,-inf
1324331465.0958176,1264043465.1011808,0.6377930756981529,263.2612721265161,b'IMRPhenomPv2_NRTidalv2',0.1827318528473584,0.0868252256876688,411.4562672194281,-0.0473957447037634,10.0,1264043465.1158612,1.6045996623053354,0.3251196102629582,1264043465.1127963,1264043465.0958176,-21.59012926577697,-0.0822791495934256,25.58571215235612,8.433128658777926,-0.1847038089551482,0.0,45.58850797227907,0.1416054031569244,27.091021983976084,-0.1162878767688653,24.84292678658105,0.2326952235200111,179.28522955004752,346.77175726083794,0.0,53.69686387723522,-0.1207758834305007,1.1066329122136305,21.947482535083072,0.4777205520574765,27.80719738436417,23.853077659467832,0.0,26.99991951156818,10.0,-2.5583456927936337,-11.177772952031754,0.0,-4.452813239289426,0.0,-inf
1324597501.1245987,1264309501.1217608,1.8688319710396504,65.74898619700355,b'IMRPhenomPv2_NRTidalv2',0.0556457411890552,0.0382165438816717,175.08164682839185,0.0682735402867126,10.0,1264309501.1113703,4.658779764784415,-0.0065723393247236,1264309501.098603,1264309501.1245987,-19.694282942662223,-0.0050151082866481,72.81107802660509,36.73112992753759,-0.0827297843727992,0.0,93.44164874155211,0.0260293270557941,55.37434447385135,-0.0012249709575957,56.19142346559045,0.2515655017215325,86.17351490948246,80.54028955780363,0.0,114.6596513652558,-0.01991765966065,0.5118273546410704,55.590537182000055,2.335322084598108,75.59366578508066,57.71501538562166,0.0,58.33886546623679,10.0,-2.563006342075641,-9.728194182300829,0.0,-4.0018850366236,0.0,-inf
1323384089.4973986,1263096089.498696,4.108062709055208,330.5147677177268,b'IMRPhenomPv2_NRTidalv2',0.2597350091124853,0.0881818176093009,418.2655220887395,0.0628690489803276,10.0,1263096089.4807112,4.935288476257688,-0.6841143892425504,1263096089.4949756,1263096089.4973986,-26.11566051046245,0.0209209157402425,81.49670947518118,20.02494014503552,0.1476022453841636,0.0,64.26575248285091,-0.3199963662233445,48.7899103846934,0.2872321577550183,77.50614069146914,-1.167662207542152,261.72404554798806,306.5125810027243,0.0,83.1356754068055,0.1921426280844725,2.094203959245648,69.18385057392437,0.3924636733536705,88.6832374458798,75.2846082667433,0.0,84.3407730535251,10.0,-3.4667446686687207,-14.61084863308634,0.0,-4.636869827045242,0.0,-inf
1323529669.2122128,1263241669.2119386,3.220789767398739,104.78221789923664,b'IMRPhenomPv2_NRTidalv2',0.5580536838769504,0.052678823287594,243.84015450165495,-0.0360317835362509,10.0,1263241669.2326746,5.493401936528848,0.6090590015462619,1263241669.2296898,1263241669.2122128,-26.78345983779861,0.1635350965646846,70.79157527128923,11.80807906029808,-0.7288121559946343,0.0,93.14157736870088,0.364382911531534,66.34287689871017,0.1036097122606671,43.25766775475141,0.6489082503827747,48.45918610344323,102.44236172402476,0.0,114.96156523387002,-0.2105686519888084,0.4650363594607485,47.88597394135734,1.140207396492302,74.52079215525589,50.40855070056844,0.0,45.53643079023742,10.0,-2.7582460580768315,-16.852544094849577,0.0,-3.771472303210042,0.0,-inf
1322653921.144074,1262365921.1468956,4.378827926648581,170.01901541240798,b'IMRPhenomPv2_NRTidalv2',0.5705717146343579,0.1590257964221395,789.1379851120355,-0.1037907688489503,10.0,1262365921.1496334,0.0986218163016839,-0.2575595776187091,1262365921.1287258,1262365921.144074,-24.80026524696752,-0.5721025211215036,42.99956231987222,6.146845993583772,0.5214986460100329,0.0,9.018013008716531,-0.1979192745336807,6.734378931710669,0.1753745533904764,27.244742818612128,0.6225404301042822,464.0708059402792,205.78351280462869,0.0,12.824201101436534,-0.189683407076682,0.2690742138454237,29.643250529717196,1.1120662549566391,49.83760196359332,34.35729205374648,0.0,31.57735974365829,10.0,-2.7387870006028856,-14.875398635618664,0.0,-3.784882229083816,0.0,-inf
1324788826.114159,1264500826.1089542,5.677675646880606,142.87849934428618,b'IMRPhenomPv2_NRTidalv2',0.3666501553780988,0.0993937454684043,474.9736888040279,-0.0247787792984632,10.0,1264500826.096746,0.1422573140046013,0.3319841996385906,1264500826.091447,1264500826.114159,-23.69461847271382,0.2284981134161549,67.21476895023211,9.8689508636031,-0.4740012110251977,0.0,38.848994565477575,0.1631747002210305,24.09878655343441,0.1059032303866646,60.3686163670028,0.0755880845399972,136.35233305540527,170.007881575894,0.0,46.76956364180352,-0.0509655102785101,2.61176027071971,55.43789543271304,2.0160275993312355,73.8954965869891,60.94807550065614,0.0,66.36887925646442,10.0,-2.533883750779461,-13.98120890466642,0.0,-3.778328435605782,0.0,-inf
1323159114.945829,1262871114.9439816,2.4373673501150583,423.274845840884,b'IMRPhenomPv2_NRTidalv2',0.458404474933302,0.1015493100718423,485.9637950237243,0.3706956348433316,10.0,1262871114.964944,3.5843742655389272,0.4223422849162859,1262871114.9579568,1262871114.945829,-27.483684652937228,-0.2947503056200962,62.56999871018997,4.143665130117644,-0.3525677656827739,0.0,30.483098854755,0.4106983397813502,22.446817774584765,-0.3570173454848154,18.212809188861108,0.9184393625019144,153.3913171828698,387.9562093587096,0.0,38.08213366796473,0.0942383915649157,2.020281126344188,28.35189300578656,0.4920239273770741,68.92393891040582,31.23100817975488,0.0,20.062307396460064,10.0,-3.030150140121803,-16.626676455138753,0.0,-4.425660676014519,0.0,-inf
1324391168.3302732,1264103168.3230343,3.5394359295320794,226.30014196015563,b'IMRPhenomPv2_NRTidalv2',0.2222812774589476,0.0642976611341598,300.05098927254886,-0.1110122989731442,10.0,1264103168.3392594,4.430091444283269,-0.1657908164273933,1264103168.3448746,1264103168.3302732,-24.69355761853589,-0.1137588852986919,64.0370338381393,18.452942763461653,0.1381514162544645,0.0,49.05951807503468,-0.1404602764922926,65.46907082222712,0.1926533446287902,55.0833293019062,0.5449445072485478,128.58151002794511,125.891846197719,0.0,83.86624258133922,0.1706497744689453,2.987352138626743,51.67418452398114,2.939391376184024,68.15446533990071,54.99671372988813,0.0,58.6250585435015,10.0,-2.687495549798659,-13.323795362362176,0.0,-5.281069324712906,0.0,-inf
1325201259.7945569,1264913259.7934482,2.2007005517882328,172.2197064840975,b'IMRPhenomPv2_NRTidalv2',0.2346578512356522,0.054478471138092,252.4905080755054,-0.0649072167724232,10.0,1264913259.8088083,2.8962958132342123,-0.0890471297296337,1264913259.791715,1264913259.7945569,-25.922284069042515,-0.1573262759414816,96.9987446990711,30.6811406875375,-0.0204971018005677,0.0,75.9584885968841,-0.0795073112248816,55.09365777720207,-0.2049327343950414,63.379755701656656,1.205307723448933,187.23800434712743,155.98518414701962,0.0,98.72353068586484,-0.2299092777350853,2.5824832317323336,67.9517702394193,2.7288254713008206,102.2830880125906,71.65367879318977,0.0,66.83258789338869,10.0,-3.559908064800721,-14.37199376194629,0.0,-4.589184860633351,0.0,-inf
1325142432.3722515,1264854432.3797448,5.414126623002256,592.2955411493544,b'IMRPhenomPv2_NRTidalv2',0.5904703742567498,0.2760489073831694,1462.615539208527,-0.0192137605888311,10.0,1264854432.3703856,4.368898544025483,-0.542709389048982,1264854432.3823514,1264854432.3722515,-25.05279456338148,-0.0525427404303431,51.684086992293466,3.616715691604202,0.4074097870384005,0.0,7.254790885653998,-0.340431362061662,6.493777211074888,0.5487925710387762,32.54664469041058,-1.1042180868038307,678.6246517573694,511.1685974701009,0.0,10.386614735106908,0.4396294229784135,1.5093478905134727,35.51597391055453,2.324362404115472,65.95142273561275,45.32011970321226,0.0,41.53111039618665,10.0,-3.3299033291983338,-14.330205773622737,0.0,-3.991488078898258,0.0,-inf
1323122413.8463352,1262834413.8504524,4.801792230623137,1588.0737774720028,b'IMRPhenomPv2_NRTidalv2',0.3336804501544478,0.4227149674969653,2399.849188586599,-0.566226971488654,10.0,1262834413.8330874,4.026600798510188,-0.1164448456170969,1262834413.846325,1262834413.8463352,-22.680263134427094,-0.0735645283358982,30.20199258061835,2.407551786010505,0.0219533656716235,0.0,6.858993473476402,-0.3369556885973018,6.550631644507162,0.1497077822024008,29.047976526524007,-1.4187060491035577,1268.003560889787,1310.833405805708,0.0,9.78533964732614,-0.5181006785901113,1.532666927872084,25.78417637326847,2.4998625540769708,42.96882689267802,36.68353365083067,0.0,41.32699097978621,10.0,-4.418163468279533,-10.671956819107592,0.0,-4.188945465377813,0.0,-inf
1324605030.2881732,1264317030.2810535,1.8091012839737983,87.07363747033114,b'IMRPhenomPv2_NRTidalv2',0.3700239274692439,0.0902689600862722,428.7638808041922,-0.1655590576680536,10.0,1264317030.275199,0.3632874000785779,0.6533684133660913,1264317030.289898,1264317030.2881732,-26.984724505930128,-0.2344813968997614,37.19475008060217,6.1820651162813824,0.2094576228287457,0.0,16.800344852155124,0.4664767990850459,7.315080937093835,-0.1376540957494586,10.99840588325876,-0.3009552481962133,162.6854951455514,164.6736618174441,0.0,19.338560581633576,0.7373707536105808,2.985600222041024,17.001598627103355,1.990527850377868,40.55228149104692,18.53631525497617,0.0,11.991220544947268,10.0,-2.5770118957959727,-17.23995895895216,0.0,-3.7665562695198416,0.0,-inf
1323049973.24043,1262761973.241121,4.02730137730974,915.820318121173,b'IMRPhenomPv2_NRTidalv2',0.2451851361595583,0.3010948813597854,1615.7678216845973,0.4662347890297855,10.0,1262761973.2608624,1.919564848851961,-0.0104112245766071,1262761973.261039,1262761973.24043,-16.17111479883499,0.5135428383123113,39.49771167826395,1.8698077078141035,0.0029131607659494,0.0,11.55396263570046,0.1986824489126293,8.418736230692845,-0.0079837892368829,30.867686022146472,0.4616772455766911,422.66651492532543,932.9939613693116,0.0,14.41753630733572,-0.1913811420744897,2.1401728506405604,30.35105392155478,2.1898903100742944,51.39027049001385,39.48960090120977,0.0,40.16178828283577,10.0,-2.6416132657809293,-6.247251972452454,0.0,-3.881052178939453,0.0,-inf
1322664502.9619615,1262376502.9595604,2.6987481973887464,1498.9133247916786,b'IMRPhenomPv2_NRTidalv2',0.3703489574712305,0.3450812204894159,1891.840257574222,0.2037889941436783,10.0,1262376502.979265,4.830986922344955,0.0328293416159145,1262376502.9835918,1262376502.9619615,-20.15744601800805,-0.0434461173990019,50.71003715614472,1.746714969593565,-0.0754487181386733,0.0,15.5451119106239,0.1178995696869231,13.090125921657474,0.0226074662376044,50.22637482609488,0.46113993254739,403.9777551898029,1330.7673426601605,0.0,20.39737517779364,0.6633215176459916,0.0771716370935318,43.934519877471786,2.5944105099480548,68.20911866905077,59.095497618406256,0.0,67.55855355184259,10.0,-2.641346111397345,-9.785765748585051,0.0,-4.329136776363495,0.0,-inf
1324903205.8414445,1264615205.8353202,3.8266573213650927,136.629306333303,b'IMRPhenomPv2_NRTidalv2',0.2825259780983417,0.0814559242326089,384.6173110652072,0.3001340171587247,10.0,1264615205.8285682,3.32137488749553,0.5367184951188888,1264615205.8451266,1264615205.8414445,-24.726325991252644,-0.0754244788117285,35.59620275899059,15.681561264521598,0.268928045768232,0.0,38.66453143703621,0.4234645385206337,20.98580276464388,0.0447607487821685,32.68785988911359,-0.4277693192561718,218.21142908449187,195.13869198045404,0.0,46.70397491236736,0.2834413278560914,1.1457617366703716,29.690001898356677,0.7745658215013042,38.49572435389552,32.10842844345523,0.0,35.35047972756736,10.0,-2.6254520837445963,-14.666398264565144,0.0,-4.033278261280749,0.0,-inf
1322896182.43901,1262608182.443176,4.666996540569642,211.07319969069457,b'IMRPhenomPv2_NRTidalv2',0.1768732780780698,0.0600355664794925,279.331173070375,-0.4846368548273606,10.0,1262608182.4226382,5.888965370844844,-0.4996367531342904,1262608182.422214,1262608182.43901,-27.340651696985883,0.1753614495639076,70.36821786440069,1.2255200908215131,0.0858955032275951,0.0,52.653493917106175,-0.4943589645340945,47.015705627305145,-0.0028986897913681,38.20041012328865,-0.7139474494546951,10.503814119840598,167.93945280746863,0.0,70.600063008507,-0.2963783631446669,0.9978944580020565,44.7224798226486,2.423491442387653,74.59281368604233,47.40741923316898,0.0,40.49379338478922,10.0,-2.811025369211441,-17.03405753917321,0.0,-4.094371406939076,0.0,-inf
1325150459.1653297,1264862459.170287,3.435548333364643,934.515546793877,b'IMRPhenomPv2_NRTidalv2',0.1193334509650262,0.2901810925929869,1548.6626099640505,0.0353776567674872,10.0,1264862459.1829245,5.30070968304326,0.907158134032788,1264862459.1688974,1264862459.1653297,-21.240087334061403,-0.0699112723408885,24.45553851567601,3.134153716606092,-0.10497843705313,0.0,10.279865591807482,0.6298569138488487,5.959712344856776,-0.0961336499141572,11.407548017649582,0.5569782657446417,1055.8066717852785,1253.5774604202422,0.0,12.288886334342155,0.0035397386439852,2.213228034225493,14.335478337450454,2.860722608741653,31.55207340210475,18.49536310425492,0.0,14.717802765218098,10.0,-2.694889560067255,-10.18520032385637,0.0,-4.958800068475624,0.0,-inf
1322645080.1319458,1262357080.126418,5.959290578274557,811.6156108848479,b'IMRPhenomPv2_NRTidalv2',0.5714210003597123,0.271429898126595,1434.702187871445,-0.456012797545249,10.0,1262357080.138615,0.9075979057968504,0.6674948862632054,1262357080.1234827,1262357080.1319458,-27.987646528783824,-0.1193093872363193,71.2209051116655,5.052892944740775,-0.498850420251854,0.0,9.28606510690509,0.2662174827732382,7.770202832711186,-0.4055700560906117,39.5709521689005,1.358969432310874,1018.5922130832794,644.8846984286367,0.0,13.1201670851466,-0.4263668696335845,1.3369970099471713,45.82355986523417,0.351713447534449,90.55238813060876,58.2614440512526,0.0,50.31169168487753,10.0,-4.090499776533575,-15.754553988576257,0.0,-4.741395382011836,0.0,-inf
1325614061.4192836,1265326061.4145596,3.478055974886147,83.18418402413135,b'IMRPhenomPv2_NRTidalv2',0.6454299824863022,0.04220183031987,193.8940057768031,-0.3751334686874114,10.0,1265326061.3989537,3.933089885518909,0.4733027578191225,1265326061.4007823,1265326061.4192836,-26.91417582765474,-0.3870975959791171,26.265586074756232,14.058206978731162,0.6131363473688987,0.0,71.39800550919702,0.0962690055572318,44.40711926319498,0.5814617533951731,21.00755302354152,-0.2441201335347242,61.58019109568448,103.08782693023804,0.0,85.24846400612621,0.0830313897486218,0.8379761800912751,20.42371070262173,2.1335586771316764,27.37404188153504,21.285628676195888,0.0,21.894110211676693,10.0,-2.561122316993565,-17.108611384781135,0.0,-3.8432447442178894,0.0,-inf
1322603187.9556787,1262315187.9607887,2.892433045858759,225.45371541713587,b'IMRPhenomPv2_NRTidalv2',0.670255152652544,0.0832983141883306,393.80660349930565,-0.5047337869452712,10.0,1262315187.9715438,0.9149761026340206,-0.0048033743225967,1262315187.9793465,1262315187.9556787,-27.793857567428528,-0.6033346198991246,56.41265096519562,11.6449990026314,0.6371178684455517,0.0,45.44265503136607,-0.2182907097309007,26.854423621227347,0.1657018103241111,42.04460675048948,-0.1835649003260583,198.2842042556324,280.62168951018305,0.0,54.0536859621928,0.327054927456657,1.3450364490281772,42.30605552464935,0.332934652107114,61.11172968949111,45.830078629810544,0.0,45.54685161351655,10.0,-2.547967761062372,-17.050586252623138,0.0,-4.794106172080865,0.0,-inf
1325565726.7528,1265277726.753647,4.635718345222831,2557.2247556511243,b'IMRPhenomPv2_NRTidalv2',0.3828416850919542,0.5595747308527589,3353.270587539951,0.7276853768351081,10.0,1265277726.7721832,3.0736756205515268,0.0113466184046678,1265277726.7759836,1265277726.7528,-22.156190585599365,-0.3991435496076608,33.47373254812734,1.3661633969863631,0.05217265471982,0.0,7.770706572067667,0.3386277324582333,5.674765765730452,-0.3018994816623845,28.15860487056757,0.3051604527160449,1282.8819257944665,2672.9812641396325,0.0,9.718706166581397,0.2551794345953197,0.9436979256404427,26.7071433553451,2.6112746623156204,52.204787429382925,41.651785910258376,0.0,43.9154486122046,10.0,-2.578326822841422,-11.819313488786364,0.0,-4.357352892309426,0.0,-inf
